date_id,date,day,month,month_name,quarter,year,financial_year,week_of_year,day_of_week,is_weekend,is_public_holiday,is_eofy_month,season
20230504,2023-05-04,4,5,May,Q2,2023,FY2022/23,18,Thursday,N,N,N,Autumn
20230505,2023-05-05,5,5,May,Q2,2023,FY2022/23,18,Friday,N,N,N,Autumn
20230506,2023-05-06,6,5,May,Q2,2023,FY2022/23,18,Saturday,Y,N,N,Autumn
20230507,2023-05-07,7,5,May,Q2,2023,FY2022/23,18,Sunday,Y,N,N,Autumn
20230508,2023-05-08,8,5,May,Q2,2023,FY2022/23,19,Monday,N,N,N,Autumn
20230509,2023-05-09,9,5,May,Q2,2023,FY2022/23,19,Tuesday,N,N,N,Autumn
20230510,2023-05-10,10,5,May,Q2,2023,FY2022/23,19,Wednesday,N,N,N,Autumn
20230511,2023-05-11,11,5,May,Q2,2023,FY2022/23,19,Thursday,N,N,N,Autumn
20230512,2023-05-12,12,5,May,Q2,2023,FY2022/23,19,Friday,N,N,N,Autumn
20230513,2023-05-13,13,5,May,Q2,2023,FY2022/23,19,Saturday,Y,N,N,Autumn
20230514,2023-05-14,14,5,May,Q2,2023,FY2022/23,19,Sunday,Y,N,N,Autumn
20230515,2023-05-15,15,5,May,Q2,2023,FY2022/23,20,Monday,N,N,N,Autumn
20230516,2023-05-16,16,5,May,Q2,2023,FY2022/23,20,Tuesday,N,N,N,Autumn
20230517,2023-05-17,17,5,May,Q2,2023,FY2022/23,20,Wednesday,N,N,N,Autumn
20230518,2023-05-18,18,5,May,Q2,2023,FY2022/23,20,Thursday,N,N,N,Autumn
20230519,2023-05-19,19,5,May,Q2,2023,FY2022/23,20,Friday,N,N,N,Autumn
20230520,2023-05-20,20,5,May,Q2,2023,FY2022/23,20,Saturday,Y,N,N,Autumn
20230521,2023-05-21,21,5,May,Q2,2023,FY2022/23,20,Sunday,Y,N,N,Autumn
20230522,2023-05-22,22,5,May,Q2,2023,FY2022/23,21,Monday,N,N,N,Autumn
20230523,2023-05-23,23,5,May,Q2,2023,FY2022/23,21,Tuesday,N,N,N,Autumn
20230524,2023-05-24,24,5,May,Q2,2023,FY2022/23,21,Wednesday,N,N,N,Autumn
20230525,2023-05-25,25,5,May,Q2,2023,FY2022/23,21,Thursday,N,N,N,Autumn
20230526,2023-05-26,26,5,May,Q2,2023,FY2022/23,21,Friday,N,N,N,Autumn
20230527,2023-05-27,27,5,May,Q2,2023,FY2022/23,21,Saturday,Y,N,N,Autumn
20230528,2023-05-28,28,5,May,Q2,2023,FY2022/23,21,Sunday,Y,N,N,Autumn
20230529,2023-05-29,29,5,May,Q2,2023,FY2022/23,22,Monday,N,N,N,Autumn
20230530,2023-05-30,30,5,May,Q2,2023,FY2022/23,22,Tuesday,N,N,N,Autumn
20230531,2023-05-31,31,5,May,Q2,2023,FY2022/23,22,Wednesday,N,N,N,Autumn
20230601,2023-06-01,1,6,June,Q2,2023,FY2022/23,22,Thursday,N,N,Y,Winter
20230602,2023-06-02,2,6,June,Q2,2023,FY2022/23,22,Friday,N,N,Y,Winter
20230603,2023-06-03,3,6,June,Q2,2023,FY2022/23,22,Saturday,Y,N,Y,Winter
20230604,2023-06-04,4,6,June,Q2,2023,FY2022/23,22,Sunday,Y,N,Y,Winter
20230605,2023-06-05,5,6,June,Q2,2023,FY2022/23,23,Monday,N,N,Y,Winter
20230606,2023-06-06,6,6,June,Q2,2023,FY2022/23,23,Tuesday,N,N,Y,Winter
20230607,2023-06-07,7,6,June,Q2,2023,FY2022/23,23,Wednesday,N,N,Y,Winter
20230608,2023-06-08,8,6,June,Q2,2023,FY2022/23,23,Thursday,N,N,Y,Winter
20230609,2023-06-09,9,6,June,Q2,2023,FY2022/23,23,Friday,N,N,Y,Winter
20230610,2023-06-10,10,6,June,Q2,2023,FY2022/23,23,Saturday,Y,N,Y,Winter
20230611,2023-06-11,11,6,June,Q2,2023,FY2022/23,23,Sunday,Y,N,Y,Winter
20230612,2023-06-12,12,6,June,Q2,2023,FY2022/23,24,Monday,N,N,Y,Winter
20230613,2023-06-13,13,6,June,Q2,2023,FY2022/23,24,Tuesday,N,N,Y,Winter
20230614,2023-06-14,14,6,June,Q2,2023,FY2022/23,24,Wednesday,N,N,Y,Winter
20230615,2023-06-15,15,6,June,Q2,2023,FY2022/23,24,Thursday,N,N,Y,Winter
20230616,2023-06-16,16,6,June,Q2,2023,FY2022/23,24,Friday,N,N,Y,Winter
20230617,2023-06-17,17,6,June,Q2,2023,FY2022/23,24,Saturday,Y,N,Y,Winter
20230618,2023-06-18,18,6,June,Q2,2023,FY2022/23,24,Sunday,Y,N,Y,Winter
20230619,2023-06-19,19,6,June,Q2,2023,FY2022/23,25,Monday,N,N,Y,Winter
20230620,2023-06-20,20,6,June,Q2,2023,FY2022/23,25,Tuesday,N,N,Y,Winter
20230621,2023-06-21,21,6,June,Q2,2023,FY2022/23,25,Wednesday,N,N,Y,Winter
20230622,2023-06-22,22,6,June,Q2,2023,FY2022/23,25,Thursday,N,N,Y,Winter
20230623,2023-06-23,23,6,June,Q2,2023,FY2022/23,25,Friday,N,N,Y,Winter
20230624,2023-06-24,24,6,June,Q2,2023,FY2022/23,25,Saturday,Y,N,Y,Winter
20230625,2023-06-25,25,6,June,Q2,2023,FY2022/23,25,Sunday,Y,N,Y,Winter
20230626,2023-06-26,26,6,June,Q2,2023,FY2022/23,26,Monday,N,N,Y,Winter
20230627,2023-06-27,27,6,June,Q2,2023,FY2022/23,26,Tuesday,N,N,Y,Winter
20230628,2023-06-28,28,6,June,Q2,2023,FY2022/23,26,Wednesday,N,N,Y,Winter
20230629,2023-06-29,29,6,June,Q2,2023,FY2022/23,26,Thursday,N,N,Y,Winter
20230630,2023-06-30,30,6,June,Q2,2023,FY2022/23,26,Friday,N,N,Y,Winter
20230701,2023-07-01,1,7,July,Q3,2023,FY2023/24,26,Saturday,Y,N,N,Winter
20230702,2023-07-02,2,7,July,Q3,2023,FY2023/24,26,Sunday,Y,N,N,Winter
20230703,2023-07-03,3,7,July,Q3,2023,FY2023/24,27,Monday,N,N,N,Winter
20230704,2023-07-04,4,7,July,Q3,2023,FY2023/24,27,Tuesday,N,N,N,Winter
20230705,2023-07-05,5,7,July,Q3,2023,FY2023/24,27,Wednesday,N,N,N,Winter
20230706,2023-07-06,6,7,July,Q3,2023,FY2023/24,27,Thursday,N,N,N,Winter
20230707,2023-07-07,7,7,July,Q3,2023,FY2023/24,27,Friday,N,N,N,Winter
20230708,2023-07-08,8,7,July,Q3,2023,FY2023/24,27,Saturday,Y,N,N,Winter
20230709,2023-07-09,9,7,July,Q3,2023,FY2023/24,27,Sunday,Y,N,N,Winter
20230710,2023-07-10,10,7,July,Q3,2023,FY2023/24,28,Monday,N,N,N,Winter
20230711,2023-07-11,11,7,July,Q3,2023,FY2023/24,28,Tuesday,N,N,N,Winter
20230712,2023-07-12,12,7,July,Q3,2023,FY2023/24,28,Wednesday,N,N,N,Winter
20230713,2023-07-13,13,7,July,Q3,2023,FY2023/24,28,Thursday,N,N,N,Winter
20230714,2023-07-14,14,7,July,Q3,2023,FY2023/24,28,Friday,N,N,N,Winter
20230715,2023-07-15,15,7,July,Q3,2023,FY2023/24,28,Saturday,Y,N,N,Winter
20230716,2023-07-16,16,7,July,Q3,2023,FY2023/24,28,Sunday,Y,N,N,Winter
20230717,2023-07-17,17,7,July,Q3,2023,FY2023/24,29,Monday,N,N,N,Winter
20230718,2023-07-18,18,7,July,Q3,2023,FY2023/24,29,Tuesday,N,N,N,Winter
20230719,2023-07-19,19,7,July,Q3,2023,FY2023/24,29,Wednesday,N,N,N,Winter
20230720,2023-07-20,20,7,July,Q3,2023,FY2023/24,29,Thursday,N,N,N,Winter
20230721,2023-07-21,21,7,July,Q3,2023,FY2023/24,29,Friday,N,N,N,Winter
20230722,2023-07-22,22,7,July,Q3,2023,FY2023/24,29,Saturday,Y,N,N,Winter
20230723,2023-07-23,23,7,July,Q3,2023,FY2023/24,29,Sunday,Y,N,N,Winter
20230724,2023-07-24,24,7,July,Q3,2023,FY2023/24,30,Monday,N,N,N,Winter
20230725,2023-07-25,25,7,July,Q3,2023,FY2023/24,30,Tuesday,N,N,N,Winter
20230726,2023-07-26,26,7,July,Q3,2023,FY2023/24,30,Wednesday,N,N,N,Winter
20230727,2023-07-27,27,7,July,Q3,2023,FY2023/24,30,Thursday,N,N,N,Winter
20230728,2023-07-28,28,7,July,Q3,2023,FY2023/24,30,Friday,N,N,N,Winter
20230729,2023-07-29,29,7,July,Q3,2023,FY2023/24,30,Saturday,Y,N,N,Winter
20230730,2023-07-30,30,7,July,Q3,2023,FY2023/24,30,Sunday,Y,N,N,Winter
20230731,2023-07-31,31,7,July,Q3,2023,FY2023/24,31,Monday,N,N,N,Winter
20230801,2023-08-01,1,8,August,Q3,2023,FY2023/24,31,Tuesday,N,N,N,Winter
20230802,2023-08-02,2,8,August,Q3,2023,FY2023/24,31,Wednesday,N,N,N,Winter
20230803,2023-08-03,3,8,August,Q3,2023,FY2023/24,31,Thursday,N,N,N,Winter
20230804,2023-08-04,4,8,August,Q3,2023,FY2023/24,31,Friday,N,N,N,Winter
20230805,2023-08-05,5,8,August,Q3,2023,FY2023/24,31,Saturday,Y,N,N,Winter
20230806,2023-08-06,6,8,August,Q3,2023,FY2023/24,31,Sunday,Y,N,N,Winter
20230807,2023-08-07,7,8,August,Q3,2023,FY2023/24,32,Monday,N,N,N,Winter
20230808,2023-08-08,8,8,August,Q3,2023,FY2023/24,32,Tuesday,N,N,N,Winter
20230809,2023-08-09,9,8,August,Q3,2023,FY2023/24,32,Wednesday,N,N,N,Winter
20230810,2023-08-10,10,8,August,Q3,2023,FY2023/24,32,Thursday,N,N,N,Winter
20230811,2023-08-11,11,8,August,Q3,2023,FY2023/24,32,Friday,N,N,N,Winter
20230812,2023-08-12,12,8,August,Q3,2023,FY2023/24,32,Saturday,Y,N,N,Winter
20230813,2023-08-13,13,8,August,Q3,2023,FY2023/24,32,Sunday,Y,N,N,Winter
20230814,2023-08-14,14,8,August,Q3,2023,FY2023/24,33,Monday,N,N,N,Winter
20230815,2023-08-15,15,8,August,Q3,2023,FY2023/24,33,Tuesday,N,N,N,Winter
20230816,2023-08-16,16,8,August,Q3,2023,FY2023/24,33,Wednesday,N,N,N,Winter
20230817,2023-08-17,17,8,August,Q3,2023,FY2023/24,33,Thursday,N,N,N,Winter
20230818,2023-08-18,18,8,August,Q3,2023,FY2023/24,33,Friday,N,N,N,Winter
20230819,2023-08-19,19,8,August,Q3,2023,FY2023/24,33,Saturday,Y,N,N,Winter
20230820,2023-08-20,20,8,August,Q3,2023,FY2023/24,33,Sunday,Y,N,N,Winter
20230821,2023-08-21,21,8,August,Q3,2023,FY2023/24,34,Monday,N,N,N,Winter
20230822,2023-08-22,22,8,August,Q3,2023,FY2023/24,34,Tuesday,N,N,N,Winter
20230823,2023-08-23,23,8,August,Q3,2023,FY2023/24,34,Wednesday,N,N,N,Winter
20230824,2023-08-24,24,8,August,Q3,2023,FY2023/24,34,Thursday,N,N,N,Winter
20230825,2023-08-25,25,8,August,Q3,2023,FY2023/24,34,Friday,N,N,N,Winter
20230826,2023-08-26,26,8,August,Q3,2023,FY2023/24,34,Saturday,Y,N,N,Winter
20230827,2023-08-27,27,8,August,Q3,2023,FY2023/24,34,Sunday,Y,N,N,Winter
20230828,2023-08-28,28,8,August,Q3,2023,FY2023/24,35,Monday,N,N,N,Winter
20230829,2023-08-29,29,8,August,Q3,2023,FY2023/24,35,Tuesday,N,N,N,Winter
20230830,2023-08-30,30,8,August,Q3,2023,FY2023/24,35,Wednesday,N,N,N,Winter
20230831,2023-08-31,31,8,August,Q3,2023,FY2023/24,35,Thursday,N,N,N,Winter
20230901,2023-09-01,1,9,September,Q3,2023,FY2023/24,35,Friday,N,N,N,Spring
20230902,2023-09-02,2,9,September,Q3,2023,FY2023/24,35,Saturday,Y,N,N,Spring
20230903,2023-09-03,3,9,September,Q3,2023,FY2023/24,35,Sunday,Y,N,N,Spring
20230904,2023-09-04,4,9,September,Q3,2023,FY2023/24,36,Monday,N,N,N,Spring
20230905,2023-09-05,5,9,September,Q3,2023,FY2023/24,36,Tuesday,N,N,N,Spring
20230906,2023-09-06,6,9,September,Q3,2023,FY2023/24,36,Wednesday,N,N,N,Spring
20230907,2023-09-07,7,9,September,Q3,2023,FY2023/24,36,Thursday,N,N,N,Spring
20230908,2023-09-08,8,9,September,Q3,2023,FY2023/24,36,Friday,N,N,N,Spring
20230909,2023-09-09,9,9,September,Q3,2023,FY2023/24,36,Saturday,Y,N,N,Spring
20230910,2023-09-10,10,9,September,Q3,2023,FY2023/24,36,Sunday,Y,N,N,Spring
20230911,2023-09-11,11,9,September,Q3,2023,FY2023/24,37,Monday,N,N,N,Spring
20230912,2023-09-12,12,9,September,Q3,2023,FY2023/24,37,Tuesday,N,N,N,Spring
20230913,2023-09-13,13,9,September,Q3,2023,FY2023/24,37,Wednesday,N,N,N,Spring
20230914,2023-09-14,14,9,September,Q3,2023,FY2023/24,37,Thursday,N,N,N,Spring
20230915,2023-09-15,15,9,September,Q3,2023,FY2023/24,37,Friday,N,N,N,Spring
20230916,2023-09-16,16,9,September,Q3,2023,FY2023/24,37,Saturday,Y,N,N,Spring
20230917,2023-09-17,17,9,September,Q3,2023,FY2023/24,37,Sunday,Y,N,N,Spring
20230918,2023-09-18,18,9,September,Q3,2023,FY2023/24,38,Monday,N,N,N,Spring
20230919,2023-09-19,19,9,September,Q3,2023,FY2023/24,38,Tuesday,N,N,N,Spring
20230920,2023-09-20,20,9,September,Q3,2023,FY2023/24,38,Wednesday,N,N,N,Spring
20230921,2023-09-21,21,9,September,Q3,2023,FY2023/24,38,Thursday,N,N,N,Spring
20230922,2023-09-22,22,9,September,Q3,2023,FY2023/24,38,Friday,N,N,N,Spring
20230923,2023-09-23,23,9,September,Q3,2023,FY2023/24,38,Saturday,Y,N,N,Spring
20230924,2023-09-24,24,9,September,Q3,2023,FY2023/24,38,Sunday,Y,N,N,Spring
20230925,2023-09-25,25,9,September,Q3,2023,FY2023/24,39,Monday,N,N,N,Spring
20230926,2023-09-26,26,9,September,Q3,2023,FY2023/24,39,Tuesday,N,N,N,Spring
20230927,2023-09-27,27,9,September,Q3,2023,FY2023/24,39,Wednesday,N,N,N,Spring
20230928,2023-09-28,28,9,September,Q3,2023,FY2023/24,39,Thursday,N,N,N,Spring
20230929,2023-09-29,29,9,September,Q3,2023,FY2023/24,39,Friday,N,N,N,Spring
20230930,2023-09-30,30,9,September,Q3,2023,FY2023/24,39,Saturday,Y,N,N,Spring
20231001,2023-10-01,1,10,October,Q4,2023,FY2023/24,39,Sunday,Y,N,N,Spring
20231002,2023-10-02,2,10,October,Q4,2023,FY2023/24,40,Monday,N,N,N,Spring
20231003,2023-10-03,3,10,October,Q4,2023,FY2023/24,40,Tuesday,N,N,N,Spring
20231004,2023-10-04,4,10,October,Q4,2023,FY2023/24,40,Wednesday,N,N,N,Spring
20231005,2023-10-05,5,10,October,Q4,2023,FY2023/24,40,Thursday,N,N,N,Spring
20231006,2023-10-06,6,10,October,Q4,2023,FY2023/24,40,Friday,N,N,N,Spring
20231007,2023-10-07,7,10,October,Q4,2023,FY2023/24,40,Saturday,Y,N,N,Spring
20231008,2023-10-08,8,10,October,Q4,2023,FY2023/24,40,Sunday,Y,N,N,Spring
20231009,2023-10-09,9,10,October,Q4,2023,FY2023/24,41,Monday,N,N,N,Spring
20231010,2023-10-10,10,10,October,Q4,2023,FY2023/24,41,Tuesday,N,N,N,Spring
20231011,2023-10-11,11,10,October,Q4,2023,FY2023/24,41,Wednesday,N,N,N,Spring
20231012,2023-10-12,12,10,October,Q4,2023,FY2023/24,41,Thursday,N,N,N,Spring
20231013,2023-10-13,13,10,October,Q4,2023,FY2023/24,41,Friday,N,N,N,Spring
20231014,2023-10-14,14,10,October,Q4,2023,FY2023/24,41,Saturday,Y,N,N,Spring
20231015,2023-10-15,15,10,October,Q4,2023,FY2023/24,41,Sunday,Y,N,N,Spring
20231016,2023-10-16,16,10,October,Q4,2023,FY2023/24,42,Monday,N,N,N,Spring
20231017,2023-10-17,17,10,October,Q4,2023,FY2023/24,42,Tuesday,N,N,N,Spring
20231018,2023-10-18,18,10,October,Q4,2023,FY2023/24,42,Wednesday,N,N,N,Spring
20231019,2023-10-19,19,10,October,Q4,2023,FY2023/24,42,Thursday,N,N,N,Spring
20231020,2023-10-20,20,10,October,Q4,2023,FY2023/24,42,Friday,N,N,N,Spring
20231021,2023-10-21,21,10,October,Q4,2023,FY2023/24,42,Saturday,Y,N,N,Spring
20231022,2023-10-22,22,10,October,Q4,2023,FY2023/24,42,Sunday,Y,N,N,Spring
20231023,2023-10-23,23,10,October,Q4,2023,FY2023/24,43,Monday,N,N,N,Spring
20231024,2023-10-24,24,10,October,Q4,2023,FY2023/24,43,Tuesday,N,N,N,Spring
20231025,2023-10-25,25,10,October,Q4,2023,FY2023/24,43,Wednesday,N,N,N,Spring
20231026,2023-10-26,26,10,October,Q4,2023,FY2023/24,43,Thursday,N,N,N,Spring
20231027,2023-10-27,27,10,October,Q4,2023,FY2023/24,43,Friday,N,N,N,Spring
20231028,2023-10-28,28,10,October,Q4,2023,FY2023/24,43,Saturday,Y,N,N,Spring
20231029,2023-10-29,29,10,October,Q4,2023,FY2023/24,43,Sunday,Y,N,N,Spring
20231030,2023-10-30,30,10,October,Q4,2023,FY2023/24,44,Monday,N,N,N,Spring
20231031,2023-10-31,31,10,October,Q4,2023,FY2023/24,44,Tuesday,N,N,N,Spring
20231101,2023-11-01,1,11,November,Q4,2023,FY2023/24,44,Wednesday,N,N,N,Spring
20231102,2023-11-02,2,11,November,Q4,2023,FY2023/24,44,Thursday,N,N,N,Spring
20231103,2023-11-03,3,11,November,Q4,2023,FY2023/24,44,Friday,N,N,N,Spring
20231104,2023-11-04,4,11,November,Q4,2023,FY2023/24,44,Saturday,Y,N,N,Spring
20231105,2023-11-05,5,11,November,Q4,2023,FY2023/24,44,Sunday,Y,N,N,Spring
20231106,2023-11-06,6,11,November,Q4,2023,FY2023/24,45,Monday,N,N,N,Spring
20231107,2023-11-07,7,11,November,Q4,2023,FY2023/24,45,Tuesday,N,N,N,Spring
20231108,2023-11-08,8,11,November,Q4,2023,FY2023/24,45,Wednesday,N,N,N,Spring
20231109,2023-11-09,9,11,November,Q4,2023,FY2023/24,45,Thursday,N,N,N,Spring
20231110,2023-11-10,10,11,November,Q4,2023,FY2023/24,45,Friday,N,N,N,Spring
20231111,2023-11-11,11,11,November,Q4,2023,FY2023/24,45,Saturday,Y,N,N,Spring
20231112,2023-11-12,12,11,November,Q4,2023,FY2023/24,45,Sunday,Y,N,N,Spring
20231113,2023-11-13,13,11,November,Q4,2023,FY2023/24,46,Monday,N,N,N,Spring
20231114,2023-11-14,14,11,November,Q4,2023,FY2023/24,46,Tuesday,N,N,N,Spring
20231115,2023-11-15,15,11,November,Q4,2023,FY2023/24,46,Wednesday,N,N,N,Spring
20231116,2023-11-16,16,11,November,Q4,2023,FY2023/24,46,Thursday,N,N,N,Spring
20231117,2023-11-17,17,11,November,Q4,2023,FY2023/24,46,Friday,N,N,N,Spring
20231118,2023-11-18,18,11,November,Q4,2023,FY2023/24,46,Saturday,Y,N,N,Spring
20231119,2023-11-19,19,11,November,Q4,2023,FY2023/24,46,Sunday,Y,N,N,Spring
20231120,2023-11-20,20,11,November,Q4,2023,FY2023/24,47,Monday,N,N,N,Spring
20231121,2023-11-21,21,11,November,Q4,2023,FY2023/24,47,Tuesday,N,N,N,Spring
20231122,2023-11-22,22,11,November,Q4,2023,FY2023/24,47,Wednesday,N,N,N,Spring
20231123,2023-11-23,23,11,November,Q4,2023,FY2023/24,47,Thursday,N,N,N,Spring
20231124,2023-11-24,24,11,November,Q4,2023,FY2023/24,47,Friday,N,N,N,Spring
20231125,2023-11-25,25,11,November,Q4,2023,FY2023/24,47,Saturday,Y,N,N,Spring
20231126,2023-11-26,26,11,November,Q4,2023,FY2023/24,47,Sunday,Y,N,N,Spring
20231127,2023-11-27,27,11,November,Q4,2023,FY2023/24,48,Monday,N,N,N,Spring
20231128,2023-11-28,28,11,November,Q4,2023,FY2023/24,48,Tuesday,N,N,N,Spring
20231129,2023-11-29,29,11,November,Q4,2023,FY2023/24,48,Wednesday,N,N,N,Spring
20231130,2023-11-30,30,11,November,Q4,2023,FY2023/24,48,Thursday,N,N,N,Spring
20231201,2023-12-01,1,12,December,Q4,2023,FY2023/24,48,Friday,N,N,N,Summer
20231202,2023-12-02,2,12,December,Q4,2023,FY2023/24,48,Saturday,Y,N,N,Summer
20231203,2023-12-03,3,12,December,Q4,2023,FY2023/24,48,Sunday,Y,N,N,Summer
20231204,2023-12-04,4,12,December,Q4,2023,FY2023/24,49,Monday,N,N,N,Summer
20231205,2023-12-05,5,12,December,Q4,2023,FY2023/24,49,Tuesday,N,N,N,Summer
20231206,2023-12-06,6,12,December,Q4,2023,FY2023/24,49,Wednesday,N,N,N,Summer
20231207,2023-12-07,7,12,December,Q4,2023,FY2023/24,49,Thursday,N,N,N,Summer
20231208,2023-12-08,8,12,December,Q4,2023,FY2023/24,49,Friday,N,N,N,Summer
20231209,2023-12-09,9,12,December,Q4,2023,FY2023/24,49,Saturday,Y,N,N,Summer
20231210,2023-12-10,10,12,December,Q4,2023,FY2023/24,49,Sunday,Y,N,N,Summer
20231211,2023-12-11,11,12,December,Q4,2023,FY2023/24,50,Monday,N,N,N,Summer
20231212,2023-12-12,12,12,December,Q4,2023,FY2023/24,50,Tuesday,N,N,N,Summer
20231213,2023-12-13,13,12,December,Q4,2023,FY2023/24,50,Wednesday,N,N,N,Summer
20231214,2023-12-14,14,12,December,Q4,2023,FY2023/24,50,Thursday,N,N,N,Summer
20231215,2023-12-15,15,12,December,Q4,2023,FY2023/24,50,Friday,N,N,N,Summer
20231216,2023-12-16,16,12,December,Q4,2023,FY2023/24,50,Saturday,Y,N,N,Summer
20231217,2023-12-17,17,12,December,Q4,2023,FY2023/24,50,Sunday,Y,N,N,Summer
20231218,2023-12-18,18,12,December,Q4,2023,FY2023/24,51,Monday,N,N,N,Summer
20231219,2023-12-19,19,12,December,Q4,2023,FY2023/24,51,Tuesday,N,N,N,Summer
20231220,2023-12-20,20,12,December,Q4,2023,FY2023/24,51,Wednesday,N,N,N,Summer
20231221,2023-12-21,21,12,December,Q4,2023,FY2023/24,51,Thursday,N,N,N,Summer
20231222,2023-12-22,22,12,December,Q4,2023,FY2023/24,51,Friday,N,N,N,Summer
20231223,2023-12-23,23,12,December,Q4,2023,FY2023/24,51,Saturday,Y,N,N,Summer
20231224,2023-12-24,24,12,December,Q4,2023,FY2023/24,51,Sunday,Y,N,N,Summer
20231225,2023-12-25,25,12,December,Q4,2023,FY2023/24,52,Monday,N,Y,N,Summer
20231226,2023-12-26,26,12,December,Q4,2023,FY2023/24,52,Tuesday,N,Y,N,Summer
20231227,2023-12-27,27,12,December,Q4,2023,FY2023/24,52,Wednesday,N,N,N,Summer
20231228,2023-12-28,28,12,December,Q4,2023,FY2023/24,52,Thursday,N,N,N,Summer
20231229,2023-12-29,29,12,December,Q4,2023,FY2023/24,52,Friday,N,N,N,Summer
20231230,2023-12-30,30,12,December,Q4,2023,FY2023/24,52,Saturday,Y,N,N,Summer
20231231,2023-12-31,31,12,December,Q4,2023,FY2023/24,52,Sunday,Y,N,N,Summer
20240101,2024-01-01,1,1,January,Q1,2024,FY2023/24,1,Monday,N,Y,N,Summer
20240102,2024-01-02,2,1,January,Q1,2024,FY2023/24,1,Tuesday,N,N,N,Summer
20240103,2024-01-03,3,1,January,Q1,2024,FY2023/24,1,Wednesday,N,N,N,Summer
20240104,2024-01-04,4,1,January,Q1,2024,FY2023/24,1,Thursday,N,N,N,Summer
20240105,2024-01-05,5,1,January,Q1,2024,FY2023/24,1,Friday,N,N,N,Summer
20240106,2024-01-06,6,1,January,Q1,2024,FY2023/24,1,Saturday,Y,N,N,Summer
20240107,2024-01-07,7,1,January,Q1,2024,FY2023/24,1,Sunday,Y,N,N,Summer
20240108,2024-01-08,8,1,January,Q1,2024,FY2023/24,2,Monday,N,N,N,Summer
20240109,2024-01-09,9,1,January,Q1,2024,FY2023/24,2,Tuesday,N,N,N,Summer
20240110,2024-01-10,10,1,January,Q1,2024,FY2023/24,2,Wednesday,N,N,N,Summer
20240111,2024-01-11,11,1,January,Q1,2024,FY2023/24,2,Thursday,N,N,N,Summer
20240112,2024-01-12,12,1,January,Q1,2024,FY2023/24,2,Friday,N,N,N,Summer
20240113,2024-01-13,13,1,January,Q1,2024,FY2023/24,2,Saturday,Y,N,N,Summer
20240114,2024-01-14,14,1,January,Q1,2024,FY2023/24,2,Sunday,Y,N,N,Summer
20240115,2024-01-15,15,1,January,Q1,2024,FY2023/24,3,Monday,N,N,N,Summer
20240116,2024-01-16,16,1,January,Q1,2024,FY2023/24,3,Tuesday,N,N,N,Summer
20240117,2024-01-17,17,1,January,Q1,2024,FY2023/24,3,Wednesday,N,N,N,Summer
20240118,2024-01-18,18,1,January,Q1,2024,FY2023/24,3,Thursday,N,N,N,Summer
20240119,2024-01-19,19,1,January,Q1,2024,FY2023/24,3,Friday,N,N,N,Summer
20240120,2024-01-20,20,1,January,Q1,2024,FY2023/24,3,Saturday,Y,N,N,Summer
20240121,2024-01-21,21,1,January,Q1,2024,FY2023/24,3,Sunday,Y,N,N,Summer
20240122,2024-01-22,22,1,January,Q1,2024,FY2023/24,4,Monday,N,N,N,Summer
20240123,2024-01-23,23,1,January,Q1,2024,FY2023/24,4,Tuesday,N,N,N,Summer
20240124,2024-01-24,24,1,January,Q1,2024,FY2023/24,4,Wednesday,N,N,N,Summer
20240125,2024-01-25,25,1,January,Q1,2024,FY2023/24,4,Thursday,N,N,N,Summer
20240126,2024-01-26,26,1,January,Q1,2024,FY2023/24,4,Friday,N,Y,N,Summer
20240127,2024-01-27,27,1,January,Q1,2024,FY2023/24,4,Saturday,Y,N,N,Summer
20240128,2024-01-28,28,1,January,Q1,2024,FY2023/24,4,Sunday,Y,N,N,Summer
20240129,2024-01-29,29,1,January,Q1,2024,FY2023/24,5,Monday,N,N,N,Summer
20240130,2024-01-30,30,1,January,Q1,2024,FY2023/24,5,Tuesday,N,N,N,Summer
20240131,2024-01-31,31,1,January,Q1,2024,FY2023/24,5,Wednesday,N,N,N,Summer
20240201,2024-02-01,1,2,February,Q1,2024,FY2023/24,5,Thursday,N,N,N,Summer
20240202,2024-02-02,2,2,February,Q1,2024,FY2023/24,5,Friday,N,N,N,Summer
20240203,2024-02-03,3,2,February,Q1,2024,FY2023/24,5,Saturday,Y,N,N,Summer
20240204,2024-02-04,4,2,February,Q1,2024,FY2023/24,5,Sunday,Y,N,N,Summer
20240205,2024-02-05,5,2,February,Q1,2024,FY2023/24,6,Monday,N,N,N,Summer
20240206,2024-02-06,6,2,February,Q1,2024,FY2023/24,6,Tuesday,N,N,N,Summer
20240207,2024-02-07,7,2,February,Q1,2024,FY2023/24,6,Wednesday,N,N,N,Summer
20240208,2024-02-08,8,2,February,Q1,2024,FY2023/24,6,Thursday,N,N,N,Summer
20240209,2024-02-09,9,2,February,Q1,2024,FY2023/24,6,Friday,N,N,N,Summer
20240210,2024-02-10,10,2,February,Q1,2024,FY2023/24,6,Saturday,Y,N,N,Summer
20240211,2024-02-11,11,2,February,Q1,2024,FY2023/24,6,Sunday,Y,N,N,Summer
20240212,2024-02-12,12,2,February,Q1,2024,FY2023/24,7,Monday,N,N,N,Summer
20240213,2024-02-13,13,2,February,Q1,2024,FY2023/24,7,Tuesday,N,N,N,Summer
20240214,2024-02-14,14,2,February,Q1,2024,FY2023/24,7,Wednesday,N,N,N,Summer
